filename,width,height,class,xmin,ymin,xmax,ymax
B20190306xiangn_CRCD_DIA_b3_3_15_62+.jpg,270,240,feature2,213,176,216,200
B20190306xiangn_CRCD_DIA_b3_3_15_63.jpg,270,240,feature2,213,56,216,80
B20190306xiangn_CRCD_DIA_b3_3_15_8+.jpg,270,240,feature7,48,39,63,223
B20190306xiangn_CRCD_DIA_b3_3_15_8.jpg,270,240,feature7,48,159,63,239
B20190306xiangn_CRCD_DIA_b3_3_15_9.jpg,270,240,feature7,48,1,63,103
B20190306xiangn_CRCD_DIA_b3_3_16_13+.jpg,270,240,feature6,81,181,106,239
B20190306xiangn_CRCD_DIA_b3_3_16_14.jpg,270,240,feature6,81,61,106,148
B20190306xiangn_CRCD_DIA_b3_3_16_17+.jpg,270,240,feature6,51,91,76,144
B20190306xiangn_CRCD_DIA_b3_3_16_26+.jpg,270,240,feature6,186,182,211,239
B20190306xiangn_CRCD_DIA_b3_3_16_26+.jpg,270,240,feature7,61,180,91,227
B20190306xiangn_CRCD_DIA_b3_3_16_27.jpg,270,240,feature6,186,62,211,166
B20190306xiangn_CRCD_DIA_b3_3_16_27.jpg,270,240,feature7,61,60,91,107
B20190306xiangn_CRCD_DIA_b3_3_16_30.jpg,270,240,feature7,159,100,179,152
B20190306xiangn_CRCD_DIA_b3_3_16_34+.jpg,270,240,feature5,61,55,81,121
B20190306xiangn_CRCD_DIA_b3_3_16_34.jpg,270,240,feature5,61,175,81,239
B20190306xiangn_CRCD_DIA_b3_3_16_37+.jpg,270,240,feature7,16,46,46,151
B20190306xiangn_CRCD_DIA_b3_3_16_37.jpg,270,240,feature7,16,166,46,239
B20190306xiangn_CRCD_DIA_b3_3_16_38+.jpg,270,240,feature7,42,169,62,239
B20190306xiangn_CRCD_DIA_b3_3_16_39+.jpg,270,240,feature7,42,1,62,122
B20190306xiangn_CRCD_DIA_b3_3_16_39+.jpg,270,240,feature6,211,73,236,126
B20190306xiangn_CRCD_DIA_b3_3_16_39.jpg,270,240,feature7,42,49,62,239
B20190306xiangn_CRCD_DIA_b3_3_16_40+.jpg,270,240,feature7,76,171,96,239
B20190306xiangn_CRCD_DIA_b3_3_16_40+.jpg,270,240,feature7,43,3,62,51
B20190306xiangn_CRCD_DIA_b3_3_16_40+.jpg,270,240,feature6,216,173,232,239
B20190306xiangn_CRCD_DIA_b3_3_16_40.jpg,270,240,feature7,43,123,62,171
B20190306xiangn_CRCD_DIA_b3_3_16_41+.jpg,270,240,feature7,76,1,96,129
B20190306xiangn_CRCD_DIA_b3_3_16_41+.jpg,270,240,feature6,216,1,232,78
B20190306xiangn_CRCD_DIA_b3_3_16_41.jpg,270,240,feature7,76,51,96,239
B20190306xiangn_CRCD_DIA_b3_3_16_41.jpg,270,240,feature6,216,53,232,198
B20190306xiangn_CRCD_DIA_b3_3_16_43.jpg,270,240,feature8,203,89,226,138
B20190306xiangn_CRCD_DIA_b3_3_16_46+.jpg,270,240,feature6,66,159,91,239
B20190306xiangn_CRCD_DIA_b3_3_16_47+.jpg,270,240,feature6,66,1,91,130
B20190306xiangn_CRCD_DIA_b3_3_16_47.jpg,270,240,feature6,66,39,91,239
B20190306xiangn_CRCD_DIA_b3_3_16_48+.jpg,270,240,feature5,37,187,57,239
B20190306xiangn_CRCD_DIA_b3_3_16_49+.jpg,270,240,feature8,60,1,72,61
B20190306xiangn_CRCD_DIA_b3_3_16_49+.jpg,270,240,feature5,37,1,57,134
B20190306xiangn_CRCD_DIA_b3_3_16_49.jpg,270,240,feature8,60,98,72,181
B20190306xiangn_CRCD_DIA_b3_3_16_49.jpg,270,240,feature5,37,67,57,239
B20190306xiangn_CRCD_DIA_b3_3_16_56+.jpg,270,240,feature8,122,40,146,127
B20190306xiangn_CRCD_DIA_b3_3_16_56+.jpg,270,240,feature9,82,118,109,239
B20190306xiangn_CRCD_DIA_b3_3_16_56.jpg,270,240,feature8,122,160,146,239
B20190306xiangn_CRCD_DIA_b3_3_16_57+.jpg,270,240,feature9,82,1,109,239
B20190306xiangn_CRCD_DIA_b3_3_16_57.jpg,270,240,feature9,82,1,109,239
B20190306xiangn_CRCD_DIA_b3_3_16_58+.jpg,270,240,feature9,82,1,109,70
B20190306xiangn_CRCD_DIA_b3_3_16_58.jpg,270,240,feature9,82,1,109,190
B20190306xiangn_CRCD_DIA_b3_3_16_60+.jpg,270,240,feature9,126,142,152,239
B20190306xiangn_CRCD_DIA_b3_3_16_60+.jpg,270,240,feature8,179,91,202,205
B20190306xiangn_CRCD_DIA_b3_3_16_61.jpg,270,240,feature9,126,22,152,157
B20190306xiangn_CRCD_DIA_b3_3_16_61.jpg,270,240,feature8,179,1,202,85
B20190306xiangn_CRCD_DIA_b3_3_16_62+.jpg,270,240,feature2,50,154,53,174
B20190306xiangn_CRCD_DIA_b3_3_16_62+.jpg,270,240,feature3,76,149,82,179
B20190306xiangn_CRCD_DIA_b3_3_16_63.jpg,270,240,feature2,50,34,53,54
B20190306xiangn_CRCD_DIA_b3_3_16_63.jpg,270,240,feature3,76,29,82,59
B20190306xiangn_CRCD_DIA_b3_3_16_7+.jpg,270,240,feature9,61,39,81,239
B20190306xiangn_CRCD_DIA_b3_3_16_7.jpg,270,240,feature9,61,159,81,239
B20190306xiangn_CRCD_DIA_b3_3_16_8+.jpg,270,240,feature9,61,1,81,172
B20190306xiangn_CRCD_DIA_b3_3_16_8.jpg,270,240,feature9,61,1,81,239
B20190306xiangn_CRCD_DIA_b3_3_16_9.jpg,270,240,feature9,61,1,81,52
B20190306xiangn_CRCD_DIA_b3_3_17_15+.jpg,270,240,feature6,11,76,36,188
B20190306xiangn_CRCD_DIA_b3_3_17_16.jpg,270,240,feature6,11,1,36,68
B20190306xiangn_CRCD_DIA_b3_3_17_25+.jpg,270,240,feature6,76,1,101,66
B20190306xiangn_CRCD_DIA_b3_3_17_25.jpg,270,240,feature6,76,114,101,186
B20190306xiangn_CRCD_DIA_b3_3_17_26+.jpg,270,240,feature6,86,27,111,141
B20190306xiangn_CRCD_DIA_b3_3_17_26.jpg,270,240,feature6,86,147,111,239
B20190306xiangn_CRCD_DIA_b3_3_17_28+.jpg,270,240,feature6,186,1,211,64
B20190306xiangn_CRCD_DIA_b3_3_17_28.jpg,270,240,feature6,186,78,211,184
B20190306xiangn_CRCD_DIA_b3_3_17_30+.jpg,270,240,feature6,23,1,39,79
B20190306xiangn_CRCD_DIA_b3_3_17_30.jpg,270,240,feature6,23,114,39,199
B20190306xiangn_CRCD_DIA_b3_3_17_32+.jpg,270,240,feature6,46,50,71,136
B20190306xiangn_CRCD_DIA_b3_3_17_32.jpg,270,240,feature6,46,170,71,239
B20190306xiangn_CRCD_DIA_b3_3_17_34+.jpg,270,240,feature5,195,57,215,119
B20190306xiangn_CRCD_DIA_b3_3_17_34.jpg,270,240,feature5,195,177,215,239
B20190306xiangn_CRCD_DIA_b3_3_17_36+.jpg,270,240,feature6,29,146,46,239
B20190306xiangn_CRCD_DIA_b3_3_17_37.jpg,270,240,feature6,29,26,46,136
B20190306xiangn_CRCD_DIA_b3_3_17_40+.jpg,270,240,feature8,56,157,79,239
B20190306xiangn_CRCD_DIA_b3_3_17_41+.jpg,270,240,feature8,56,1,79,110
B20190306xiangn_CRCD_DIA_b3_3_17_41.jpg,270,240,feature8,56,37,79,230
B20190306xiangn_CRCD_DIA_b3_3_17_46+.jpg,270,240,feature6,56,171,81,239
B20190306xiangn_CRCD_DIA_b3_3_17_47.jpg,270,240,feature6,56,51,81,139
B20190306xiangn_CRCD_DIA_b3_3_17_48+.jpg,270,240,feature8,176,1,193,48
B20190306xiangn_CRCD_DIA_b3_3_17_48.jpg,270,240,feature8,176,99,193,168
B20190306xiangn_CRCD_DIA_b3_3_17_52+.jpg,270,240,feature9,136,4,156,125
B20190306xiangn_CRCD_DIA_b3_3_17_52+.jpg,270,240,feature6,181,1,206,90
B20190306xiangn_CRCD_DIA_b3_3_17_52.jpg,270,240,feature9,136,124,156,239
B20190306xiangn_CRCD_DIA_b3_3_17_52.jpg,270,240,feature6,181,75,206,210
B20190306xiangn_CRCD_DIA_b3_3_17_54+.jpg,270,240,feature8,2,84,25,239
B20190306xiangn_CRCD_DIA_b3_3_17_55+.jpg,270,240,feature2,209,31,213,113
B20190306xiangn_CRCD_DIA_b3_3_17_55.jpg,270,240,feature8,2,1,25,163
B20190306xiangn_CRCD_DIA_b3_3_17_55.jpg,270,240,feature2,209,151,213,233
B20190306xiangn_CRCD_DIA_b3_3_17_56+.jpg,270,240,feature6,106,1,131,71
B20190306xiangn_CRCD_DIA_b3_3_17_56.jpg,270,240,feature6,106,115,131,191
B20190306xiangn_CRCD_DIA_b3_3_17_57+.jpg,270,240,feature8,49,1,72,191
B20190306xiangn_CRCD_DIA_b3_3_17_57.jpg,270,240,feature8,49,83,72,239
B20190306xiangn_CRCD_DIA_b3_3_17_58.jpg,270,240,feature8,49,1,72,71
B20190306xiangn_CRCD_DIA_b3_3_17_61.jpg,270,240,feature6,71,92,96,155
B20190306xiangn_CRCD_DIA_b3_3_17_62+.jpg,270,240,feature3,166,179,172,198
B20190306xiangn_CRCD_DIA_b3_3_17_63.jpg,270,240,feature3,166,59,172,78
B20190306xiangn_CRCD_DIA_b3_3_18_16+.jpg,270,240,feature6,15,83,40,135
B20190306xiangn_CRCD_DIA_b3_3_18_20+.jpg,270,240,feature6,96,147,121,237
B20190306xiangn_CRCD_DIA_b3_3_18_21.jpg,270,240,feature6,96,27,121,117
B20190306xiangn_CRCD_DIA_b3_3_18_22+.jpg,270,240,feature6,221,121,246,179
B20190306xiangn_CRCD_DIA_b3_3_18_23+.jpg,270,240,feature7,121,1,151,77
B20190306xiangn_CRCD_DIA_b3_3_18_23.jpg,270,240,feature7,121,112,151,197
B20190306xiangn_CRCD_DIA_b3_3_18_23.jpg,270,240,feature6,221,1,246,59
B20190306xiangn_CRCD_DIA_b3_3_18_33+.jpg,270,240,feature6,231,68,256,141
B20190306xiangn_CRCD_DIA_b3_3_18_33.jpg,270,240,feature6,231,188,256,239
B20190306xiangn_CRCD_DIA_b3_3_18_33.jpg,270,240,feature6,216,80,241,161
B20190306xiangn_CRCD_DIA_b3_3_18_34+.jpg,270,240,feature7,231,1,261,184
B20190306xiangn_CRCD_DIA_b3_3_18_34.jpg,270,240,feature7,231,112,261,239
B20190306xiangn_CRCD_DIA_b3_3_18_35.jpg,270,240,feature7,231,1,261,64
B20190306xiangn_CRCD_DIA_b3_3_18_38+.jpg,270,240,feature8,231,191,266,239
B20190306xiangn_CRCD_DIA_b3_3_18_39+.jpg,270,240,feature8,231,1,266,239
B20190306xiangn_CRCD_DIA_b3_3_18_39.jpg,270,240,feature8,231,71,266,239
B20190306xiangn_CRCD_DIA_b3_3_18_40.jpg,270,240,feature8,231,1,266,145
B20190306xiangn_CRCD_DIA_b3_3_18_41+.jpg,270,240,feature6,96,87,120,213
B20190306xiangn_CRCD_DIA_b3_3_18_42.jpg,270,240,feature6,96,1,120,93
B20190306xiangn_CRCD_DIA_b3_3_18_45+.jpg,270,240,feature9,48,66,68,196
B20190306xiangn_CRCD_DIA_b3_3_18_45.jpg,270,240,feature9,48,186,68,239
B20190306xiangn_CRCD_DIA_b3_3_18_46+.jpg,270,240,feature9,48,1,68,83
B20190306xiangn_CRCD_DIA_b3_3_18_46.jpg,270,240,feature9,48,1,68,76
B20190306xiangn_CRCD_DIA_b3_3_18_46.jpg,270,240,feature9,48,96,68,203
B20190306xiangn_CRCD_DIA_b3_3_18_48+.jpg,270,240,feature7,99,13,119,96
B20190306xiangn_CRCD_DIA_b3_3_18_48.jpg,270,240,feature7,99,133,119,216
B20190306xiangn_CRCD_DIA_b3_3_18_49+.jpg,270,240,feature8,8,98,26,239
B20190306xiangn_CRCD_DIA_b3_3_18_49+.jpg,270,240,feature9,233,87,253,146
B20190306xiangn_CRCD_DIA_b3_3_18_50+.jpg,270,240,feature8,8,1,26,48
B20190306xiangn_CRCD_DIA_b3_3_18_50.jpg,270,240,feature8,8,1,26,168
B20190306xiangn_CRCD_DIA_b3_3_18_53+.jpg,270,240,feature8,116,18,133,150
B20190306xiangn_CRCD_DIA_b3_3_18_53.jpg,270,240,feature8,116,138,133,239
B20190306xiangn_CRCD_DIA_b3_3_18_62+.jpg,270,240,feature6,126,203,142,222
B20190306xiangn_CRCD_DIA_b3_3_18_62+.jpg,270,240,feature4,246,174,256,203
B20190306xiangn_CRCD_DIA_b3_3_18_63.jpg,270,240,feature6,66,97,83,122
B20190306xiangn_CRCD_DIA_b3_3_18_63.jpg,270,240,feature6,126,83,142,102
B20190306xiangn_CRCD_DIA_b3_3_18_63.jpg,270,240,feature4,246,54,256,83
B20190306xiangn_CRCD_DIA_b3_3_19_10+.jpg,270,240,feature7,99,26,119,212
B20190306xiangn_CRCD_DIA_b3_3_19_10.jpg,270,240,feature7,99,146,119,239
B20190306xiangn_CRCD_DIA_b3_3_19_11.jpg,270,240,feature7,99,1,119,92
B20190306xiangn_CRCD_DIA_b3_3_19_32+.jpg,270,240,feature6,131,169,156,239
B20190306xiangn_CRCD_DIA_b3_3_19_33+.jpg,270,240,feature6,131,1,156,88
B20190306xiangn_CRCD_DIA_b3_3_19_33.jpg,270,240,feature6,131,49,156,208
B20190306xiangn_CRCD_DIA_b3_3_19_34+.jpg,270,240,feature7,19,15,39,67
B20190306xiangn_CRCD_DIA_b3_3_19_34.jpg,270,240,feature7,19,135,39,187
B20190306xiangn_CRCD_DIA_b3_3_19_40+.jpg,270,240,feature9,79,138,105,239
B20190306xiangn_CRCD_DIA_b3_3_19_41.jpg,270,240,feature9,79,18,105,153
B20190306xiangn_CRCD_DIA_b3_3_19_46.jpg,270,240,feature7,29,77,49,140
B20190306xiangn_CRCD_DIA_b3_3_19_57+.jpg,270,240,feature7,219,154,239,239
B20190306xiangn_CRCD_DIA_b3_3_19_58.jpg,270,240,feature7,219,34,239,123
B20190306xiangn_CRCD_DIA_b3_3_1_15+.jpg,270,240,feature6,119,60,131,205
B20190306xiangn_CRCD_DIA_b3_3_1_15+.jpg,270,240,feature5,104,69,114,199
B20190306xiangn_CRCD_DIA_b3_3_1_15.jpg,270,240,feature6,119,180,131,239
B20190306xiangn_CRCD_DIA_b3_3_1_15.jpg,270,240,feature5,104,189,114,239
B20190306xiangn_CRCD_DIA_b3_3_1_16+.jpg,270,240,feature5,27,64,47,170
B20190306xiangn_CRCD_DIA_b3_3_1_16.jpg,270,240,feature6,119,1,131,85
B20190306xiangn_CRCD_DIA_b3_3_1_16.jpg,270,240,feature5,104,1,114,79
B20190306xiangn_CRCD_DIA_b3_3_1_16.jpg,270,240,feature5,27,184,47,239
B20190306xiangn_CRCD_DIA_b3_3_1_17.jpg,270,240,feature5,27,1,47,50
B20190306xiangn_CRCD_DIA_b3_3_1_18+.jpg,270,240,feature5,86,97,99,239
B20190306xiangn_CRCD_DIA_b3_3_1_19+.jpg,270,240,feature5,86,1,99,54
B20190306xiangn_CRCD_DIA_b3_3_1_19.jpg,270,240,feature5,86,1,99,174
B20190306xiangn_CRCD_DIA_b3_3_1_20+.jpg,270,240,feature6,133,0,149,101
B20190306xiangn_CRCD_DIA_b3_3_1_20.jpg,270,240,feature6,133,120,149,221
B20190306xiangn_CRCD_DIA_b3_3_1_21+.jpg,270,240,feature6,150,10,166,105
B20190306xiangn_CRCD_DIA_b3_3_1_21+.jpg,270,240,feature7,213,12,228,103
B20190306xiangn_CRCD_DIA_b3_3_1_21.jpg,270,240,feature6,150,130,166,225
B20190306xiangn_CRCD_DIA_b3_3_1_21.jpg,270,240,feature7,213,132,228,223
B20190306xiangn_CRCD_DIA_b3_3_1_22+.jpg,270,240,feature5,240,1,253,73
B20190306xiangn_CRCD_DIA_b3_3_1_22+.jpg,270,240,feature4,216,44,226,88
B20190306xiangn_CRCD_DIA_b3_3_1_22.jpg,270,240,feature5,240,115,253,193
B20190306xiangn_CRCD_DIA_b3_3_1_22.jpg,270,240,feature4,216,164,226,208
B20190306xiangn_CRCD_DIA_b3_3_1_23+.jpg,270,240,feature6,183,98,200,159
B20190306xiangn_CRCD_DIA_b3_3_1_25+.jpg,270,240,feature6,90,61,106,142
B20190306xiangn_CRCD_DIA_b3_3_1_25.jpg,270,240,feature6,90,181,106,239
B20190306xiangn_CRCD_DIA_b3_3_1_29+.jpg,270,240,feature5,253,68,266,188
B20190306xiangn_CRCD_DIA_b3_3_1_29.jpg,270,240,feature5,253,188,266,239
B20190306xiangn_CRCD_DIA_b3_3_1_30.jpg,270,240,feature5,253,1,266,68
B20190306xiangn_CRCD_DIA_b3_3_20_53+.jpg,270,240,feature8,96,163,119,239
B20190306xiangn_CRCD_DIA_b3_3_20_54.jpg,270,240,feature8,96,43,119,161
B20190306xiangn_CRCD_DIA_b3_3_20_62+.jpg,270,240,feature2,118,168,121,192
B20190306xiangn_CRCD_DIA_b3_3_20_63.jpg,270,240,feature2,118,48,121,72
B20190306xiangn_CRCD_DIA_b3_3_21_15+.jpg,270,240,feature6,76,164,101,239
B20190306xiangn_CRCD_DIA_b3_3_21_16.jpg,270,240,feature6,76,44,101,126
B20190306xiangn_CRCD_DIA_b3_3_21_17+.jpg,270,240,feature8,32,165,56,239
B20190306xiangn_CRCD_DIA_b3_3_21_17+.jpg,270,240,feature6,86,118,102,239
B20190306xiangn_CRCD_DIA_b3_3_21_18+.jpg,270,240,feature8,32,1,56,144
B20190306xiangn_CRCD_DIA_b3_3_21_18+.jpg,270,240,feature6,86,1,102,107
B20190306xiangn_CRCD_DIA_b3_3_21_18.jpg,270,240,feature8,32,45,56,239
B20190306xiangn_CRCD_DIA_b3_3_21_18.jpg,270,240,feature6,86,1,102,227
B20190306xiangn_CRCD_DIA_b3_3_21_27+.jpg,270,240,feature6,236,79,261,214
B20190306xiangn_CRCD_DIA_b3_3_21_27+.jpg,270,240,feature6,111,148,136,239
B20190306xiangn_CRCD_DIA_b3_3_21_28.jpg,270,240,feature6,236,1,261,94
B20190306xiangn_CRCD_DIA_b3_3_21_28.jpg,270,240,feature6,111,28,136,153
B20190306xiangn_CRCD_DIA_b3_3_21_30.jpg,270,240,feature7,90,77,120,163
B20190306xiangn_CRCD_DIA_b3_3_21_35+.jpg,270,240,feature8,122,91,145,183
B20190306xiangn_CRCD_DIA_b3_3_21_36.jpg,270,240,feature8,122,1,145,63
B20190306xiangn_CRCD_DIA_b3_3_21_47+.jpg,270,240,feature8,165,1,188,98
B20190306xiangn_CRCD_DIA_b3_3_21_47+.jpg,270,240,feature6,31,12,56,86
B20190306xiangn_CRCD_DIA_b3_3_21_47.jpg,270,240,feature8,165,110,188,218
B20190306xiangn_CRCD_DIA_b3_3_21_47.jpg,270,240,feature6,31,132,56,206
B20190306xiangn_CRCD_DIA_b3_3_21_54+.jpg,270,240,feature4,122,85,137,239
B20190306xiangn_CRCD_DIA_b3_3_21_55+.jpg,270,240,feature4,122,1,137,50
B20190306xiangn_CRCD_DIA_b3_3_21_55.jpg,270,240,feature4,122,1,137,170
B20190306xiangn_CRCD_DIA_b3_3_21_62+.jpg,270,240,feature8,142,144,165,184
B20190306xiangn_CRCD_DIA_b3_3_21_62+.jpg,270,240,feature8,21,187,38,222
B20190306xiangn_CRCD_DIA_b3_3_21_63.jpg,270,240,feature8,142,24,165,64
B20190306xiangn_CRCD_DIA_b3_3_21_63.jpg,270,240,feature8,21,67,38,102
B20190306xiangn_CRCD_DIA_b3_3_22_34+.jpg,270,240,feature7,0,1,30,77
B20190306xiangn_CRCD_DIA_b3_3_22_34.jpg,270,240,feature7,0,92,30,197
B20190306xiangn_CRCD_DIA_b3_3_22_35+.jpg,270,240,feature5,176,162,216,239
B20190306xiangn_CRCD_DIA_b3_3_22_36+.jpg,270,240,feature7,71,110,100,239
B20190306xiangn_CRCD_DIA_b3_3_22_36.jpg,270,240,feature5,176,42,216,119
B20190306xiangn_CRCD_DIA_b3_3_22_37.jpg,270,240,feature7,71,1,100,143
B20190306xiangn_CRCD_DIA_b3_3_22_46+.jpg,270,240,feature7,6,20,36,87
B20190306xiangn_CRCD_DIA_b3_3_22_46.jpg,270,240,feature7,6,140,36,207
B20190306xiangn_CRCD_DIA_b3_3_2_14+.jpg,270,240,feature6,111,161,136,239
B20190306xiangn_CRCD_DIA_b3_3_2_14+.jpg,270,240,feature7,149,97,164,179
B20190306xiangn_CRCD_DIA_b3_3_2_14+.jpg,270,240,feature7,20,1,40,94
B20190306xiangn_CRCD_DIA_b3_3_2_14+.jpg,270,240,feature5,227,1,237,122
B20190306xiangn_CRCD_DIA_b3_3_2_14.jpg,270,240,feature7,20,93,40,214
B20190306xiangn_CRCD_DIA_b3_3_2_14.jpg,270,240,feature5,227,97,237,239
B20190306xiangn_CRCD_DIA_b3_3_2_15+.jpg,270,240,feature6,111,1,136,52
B20190306xiangn_CRCD_DIA_b3_3_2_15.jpg,270,240,feature6,111,41,136,172
B20190306xiangn_CRCD_DIA_b3_3_2_15.jpg,270,240,feature7,149,1,164,59
B20190306xiangn_CRCD_DIA_b3_3_2_18+.jpg,270,240,feature6,236,112,249,239
B20190306xiangn_CRCD_DIA_b3_3_2_18+.jpg,270,240,feature5,53,158,66,239
B20190306xiangn_CRCD_DIA_b3_3_2_18+.jpg,270,240,feature6,56,1,73,65
B20190306xiangn_CRCD_DIA_b3_3_2_18+.jpg,270,240,feature5,116,87,136,125
B20190306xiangn_CRCD_DIA_b3_3_2_18.jpg,270,240,feature6,56,109,73,185
B20190306xiangn_CRCD_DIA_b3_3_2_19+.jpg,270,240,feature6,173,1,190,107
B20190306xiangn_CRCD_DIA_b3_3_2_19+.jpg,270,240,feature4,100,1,110,176
B20190306xiangn_CRCD_DIA_b3_3_2_19+.jpg,270,240,feature8,168,133,180,206
B20190306xiangn_CRCD_DIA_b3_3_2_19.jpg,270,240,feature6,236,1,249,122
B20190306xiangn_CRCD_DIA_b3_3_2_19.jpg,270,240,feature6,173,78,190,227
B20190306xiangn_CRCD_DIA_b3_3_2_19.jpg,270,240,feature5,53,38,66,124
B20190306xiangn_CRCD_DIA_b3_3_2_19.jpg,270,240,feature4,100,74,110,239
B20190306xiangn_CRCD_DIA_b3_3_2_20+.jpg,270,240,feature5,7,189,27,239
B20190306xiangn_CRCD_DIA_b3_3_2_20+.jpg,270,240,feature7,236,60,266,232
B20190306xiangn_CRCD_DIA_b3_3_2_20+.jpg,270,240,feature6,203,169,219,239
B20190306xiangn_CRCD_DIA_b3_3_2_20.jpg,270,240,feature7,236,180,266,239
B20190306xiangn_CRCD_DIA_b3_3_2_20.jpg,270,240,feature4,100,1,110,56
B20190306xiangn_CRCD_DIA_b3_3_2_20.jpg,270,240,feature8,168,13,180,86
B20190306xiangn_CRCD_DIA_b3_3_2_21+.jpg,270,240,feature5,7,1,27,239
B20190306xiangn_CRCD_DIA_b3_3_2_21+.jpg,270,240,feature6,36,30,53,101
B20190306xiangn_CRCD_DIA_b3_3_2_21+.jpg,270,240,feature7,24,97,39,159
B20190306xiangn_CRCD_DIA_b3_3_2_21.jpg,270,240,feature5,7,69,27,239
B20190306xiangn_CRCD_DIA_b3_3_2_21.jpg,270,240,feature7,236,1,266,112
B20190306xiangn_CRCD_DIA_b3_3_2_21.jpg,270,240,feature6,36,150,53,221
B20190306xiangn_CRCD_DIA_b3_3_2_21.jpg,270,240,feature6,203,49,219,130
B20190306xiangn_CRCD_DIA_b3_3_2_22+.jpg,270,240,feature5,7,1,27,211
B20190306xiangn_CRCD_DIA_b3_3_2_22.jpg,270,240,feature5,7,1,27,239
B20190306xiangn_CRCD_DIA_b3_3_2_23+.jpg,270,240,feature4,183,53,193,157
B20190306xiangn_CRCD_DIA_b3_3_2_23.jpg,270,240,feature5,7,1,27,91
B20190306xiangn_CRCD_DIA_b3_3_2_23.jpg,270,240,feature4,183,173,193,239
B20190306xiangn_CRCD_DIA_b3_3_2_24+.jpg,270,240,feature5,137,1,157,100
B20190306xiangn_CRCD_DIA_b3_3_2_24.jpg,270,240,feature5,137,115,157,220
B20190306xiangn_CRCD_DIA_b3_3_2_26+.jpg,270,240,feature6,74,0,83,57
B20190306xiangn_CRCD_DIA_b3_3_2_26.jpg,270,240,feature6,74,120,83,177
B20190306xiangn_CRCD_DIA_b3_3_2_28+.jpg,270,240,feature5,167,86,187,191
B20190306xiangn_CRCD_DIA_b3_3_2_29+.jpg,270,240,feature9,186,67,206,158
B20190306xiangn_CRCD_DIA_b3_3_2_29.jpg,270,240,feature9,186,187,206,239
B20190306xiangn_CRCD_DIA_b3_3_2_29.jpg,270,240,feature5,167,1,187,71
B20190306xiangn_CRCD_DIA_b3_3_2_30+.jpg,270,240,feature8,114,151,131,239
B20190306xiangn_CRCD_DIA_b3_3_2_30+.jpg,270,240,feature6,124,68,136,121
B20190306xiangn_CRCD_DIA_b3_3_2_30.jpg,270,240,feature6,124,188,136,239
B20190306xiangn_CRCD_DIA_b3_3_2_31.jpg,270,240,feature8,114,31,131,167
B20190306xiangn_CRCD_DIA_b3_3_2_32+.jpg,270,240,feature7,143,146,163,239
B20190306xiangn_CRCD_DIA_b3_3_2_32+.jpg,270,240,feature5,167,1,187,81
B20190306xiangn_CRCD_DIA_b3_3_2_32.jpg,270,240,feature5,167,90,187,201
B20190306xiangn_CRCD_DIA_b3_3_2_33+.jpg,270,240,feature7,143,1,163,79
B20190306xiangn_CRCD_DIA_b3_3_2_33.jpg,270,240,feature7,143,26,163,199
B20190306xiangn_CRCD_DIA_b3_3_2_34+.jpg,270,240,feature6,73,23,90,75
B20190306xiangn_CRCD_DIA_b3_3_2_34.jpg,270,240,feature6,73,143,90,195
B20190306xiangn_CRCD_DIA_b3_3_2_35+.jpg,270,240,feature6,103,88,120,170
B20190306xiangn_CRCD_DIA_b3_3_2_36.jpg,270,240,feature6,103,1,120,50
B20190306xiangn_CRCD_DIA_b3_3_2_45+.jpg,270,240,feature6,173,1,190,142
B20190306xiangn_CRCD_DIA_b3_3_2_45.jpg,270,240,feature6,173,112,190,239
B20190306xiangn_CRCD_DIA_b3_3_2_47+.jpg,270,240,feature6,117,104,133,222
B20190306xiangn_CRCD_DIA_b3_3_2_48.jpg,270,240,feature6,117,1,133,102
B20190306xiangn_CRCD_DIA_b3_3_2_8+.jpg,270,240,feature8,106,1,124,123
B20190306xiangn_CRCD_DIA_b3_3_2_8.jpg,270,240,feature8,106,90,124,239
B20190306xiangn_CRCD_DIA_b3_3_3_12+.jpg,270,240,feature5,200,33,213,140
B20190306xiangn_CRCD_DIA_b3_3_3_12.jpg,270,240,feature5,200,153,213,239
B20190306xiangn_CRCD_DIA_b3_3_3_13+.jpg,270,240,feature5,100,163,113,207
B20190306xiangn_CRCD_DIA_b3_3_3_13+.jpg,270,240,feature6,143,76,159,133
B20190306xiangn_CRCD_DIA_b3_3_3_14+.jpg,270,240,feature7,236,140,256,217
B20190306xiangn_CRCD_DIA_b3_3_3_14+.jpg,270,240,feature6,107,69,123,175
B20190306xiangn_CRCD_DIA_b3_3_3_14.jpg,270,240,feature6,107,189,123,239
B20190306xiangn_CRCD_DIA_b3_3_3_14.jpg,270,240,feature5,100,43,113,87
B20190306xiangn_CRCD_DIA_b3_3_3_15+.jpg,270,240,feature7,203,1,223,198
B20190306xiangn_CRCD_DIA_b3_3_3_15.jpg,270,240,feature7,236,20,256,97
B20190306xiangn_CRCD_DIA_b3_3_3_15.jpg,270,240,feature7,203,105,223,239
B20190306xiangn_CRCD_DIA_b3_3_3_15.jpg,270,240,feature6,107,1,123,55
B20190306xiangn_CRCD_DIA_b3_3_3_16.jpg,270,240,feature7,203,1,223,78
B20190306xiangn_CRCD_DIA_b3_3_3_18+.jpg,270,240,feature6,57,129,73,186
B20190306xiangn_CRCD_DIA_b3_3_3_18+.jpg,270,240,feature3,16,69,26,126
